order_id,customer_id,order_date,product_id,product_name,category,quantity,unit_price,discount,payment_method,city,status,total_amount
ORD000218,CUS01779,2026-01-04,P015,Badminton Racket,Sports,2,900000,0.05,Banking,Ha Noi,Completed,1710000.0
ORD000219,CUS01941,2026-08-29,P006,Women Dress,Fashion,1,650000,0.0,Banking,Can Tho,Completed,650000.0
ORD000220,CUS01281,2026-04-18,P003,Samsung Galaxy S24,Electronics,1,18000000,0.2,Banking,Vung Tau,Completed,14400000.0
ORD000221,CUS01279,2026-07-20,P011,Python Programming Book,Books,1,300000,0.15,Banking,Thu Dau Mot,Completed,255000.0
ORD000222,CUS01580,2026-06-21,P011,Python Programming Book,Books,1,300000,0.15,Credit Card,Can Tho,Completed,255000.0
ORD000223,CUS01118,2026-03-31,P011,Python Programming Book,Books,1,300000,0.0,E-Wallet,Hai Phong,Completed,300000.0
ORD000224,CUS01411,2026-01-15,P002,iPhone 15,Electronics,1,22000000,0.1,Banking,Can Tho,Completed,19800000.0
ORD000226,CUS00496,2026-05-09,P006,Women Dress,Fashion,1,650000,0.0,Banking,Ho Chi Minh,Completed,650000.0
ORD000227,CUS00857,2026-03-28,P010,Vacuum Cleaner,Home Appliances,4,4200000,0.05,E-Wallet,Bien Hoa,Completed,15960000.0
ORD000229,CUS01980,2026-03-19,P008,Rice Cooker,Home Appliances,1,1500000,0.0,Banking,Da Nang,Pending,1500000.0
ORD000230,CUS00964,2026-03-01,P011,Python Programming Book,Books,3,300000,0.1,Banking,Ho Chi Minh,Completed,810000.0
ORD000231,CUS00750,2026-01-02,P007,Nike Sneakers,Fashion,2,2500000,0.0,Credit Card,Ho Chi Minh,Completed,5000000.0
ORD000232,CUS01566,2026-06-27,P008,Rice Cooker,Home Appliances,5,1500000,0.2,Cash,Ho Chi Minh,Completed,6000000.0
ORD000233,CUS01628,2026-08-18,P006,Women Dress,Fashion,4,650000,0.0,Banking,Da Nang,Completed,2600000.0
ORD000234,CUS00080,2026-02-11,P001,Laptop ASUS,Electronics,3,25000000,0.15,Credit Card,Can Tho,Completed,63750000.0
ORD000235,CUS01908,2026-06-06,P006,Women Dress,Fashion,1,650000,0.15,Cash,Ho Chi Minh,Completed,552500.0
ORD000236,CUS01044,2026-06-23,P014,Yoga Mat,Sports,2,400000,0.1,E-Wallet,Ha Noi,Completed,720000.0
ORD000237,CUS01196,2026-04-29,P007,Nike Sneakers,Fashion,2,2500000,0.2,Cash,Da Nang,Completed,4000000.0
ORD000238,CUS01604,2026-08-19,P011,Python Programming Book,Books,2,300000,0.2,Banking,Ha Noi,Completed,480000.0
ORD000239,CUS01270,2026-07-13,P012,Data Engineering Book,Books,1,450000,0.2,Banking,Da Nang,Completed,360000.0
ORD000240,CUS00039,2026-05-14,P004,Sony Headphones,Electronics,1,3500000,0.2,Banking,Da Nang,Completed,2800000.0
ORD000241,CUS01788,2026-08-24,P008,Rice Cooker,Home Appliances,1,1500000,0.0,Credit Card,Da Nang,Returned,1500000.0
ORD000242,CUS01077,2026-04-06,P008,Rice Cooker,Home Appliances,1,1500000,0.15,Banking,Ha Noi,Completed,1275000.0
ORD000243,CUS01395,2026-06-23,P012,Data Engineering Book,Books,1,450000,0.1,Banking,Ho Chi Minh,Completed,405000.0
ORD000244,CUS01929,2026-08-10,P004,Sony Headphones,Electronics,3,3500000,0.2,Banking,Hai Phong,Completed,8400000.0
ORD000245,CUS01148,2026-08-26,P006,Women Dress,Fashion,2,650000,0.05,Banking,Hai Phong,Completed,1235000.0
ORD000246,CUS01677,2026-04-25,P007,Nike Sneakers,Fashion,3,2500000,0.05,Banking,Vung Tau,Completed,7125000.0
ORD000247,CUS00906,2026-06-24,P015,Badminton Racket,Sports,1,900000,0.0,E-Wallet,Ho Chi Minh,Completed,900000.0
ORD000248,CUS00282,2026-02-24,P005,Men T-Shirt,Fashion,2,250000,0.0,Banking,Nha Trang,Completed,500000.0
ORD000249,CUS00108,2026-02-11,P004,Sony Headphones,Electronics,2,3500000,0.0,Cash,Ho Chi Minh,Returned,7000000.0
ORD000250,CUS00324,2026-05-30,P015,Badminton Racket,Sports,4,900000,0.1,Credit Card,Ho Chi Minh,Returned,3240000.0
ORD000251,CUS00585,2026-06-30,P006,Women Dress,Fashion,3,650000,0.2,Credit Card,Da Nang,Completed,1560000.0
ORD000253,CUS01015,2026-03-24,P013,Lipstick,Beauty,5,450000,0.05,E-Wallet,Ho Chi Minh,Completed,2137500.0
ORD000254,CUS01902,2026-08-10,P002,iPhone 15,Electronics,1,22000000,0.2,Credit Card,Ha Noi,Cancelled,17600000.0
ORD000255,CUS01033,2026-05-07,P014,Yoga Mat,Sports,3,400000,0.05,Banking,Ha Noi,Completed,1140000.0
ORD000256,CUS00029,2026-07-26,P003,Samsung Galaxy S24,Electronics,1,18000000,0.2,Cash,Ho Chi Minh,Pending,14400000.0
ORD000257,CUS00831,2026-07-17,P015,Badminton Racket,Sports,1,900000,0.1,Cash,Ho Chi Minh,Completed,810000.0
ORD000258,CUS01917,2026-03-09,P006,Women Dress,Fashion,1,650000,0.1,Cash,Vung Tau,Completed,585000.0
ORD000259,CUS01174,2026-01-21,P012,Data Engineering Book,Books,1,450000,0.0,Banking,Ho Chi Minh,Completed,450000.0
ORD000260,CUS01406,2026-05-29,P007,Nike Sneakers,Fashion,4,2500000,0.05,Cash,Can Tho,Cancelled,9500000.0
ORD000261,CUS01259,2026-03-31,P006,Women Dress,Fashion,1,650000,0.0,Credit Card,Hue,Completed,650000.0
ORD000262,CUS01125,2026-08-25,P012,Data Engineering Book,Books,2,450000,0.2,E-Wallet,Bien Hoa,Completed,720000.0
ORD000263,CUS01789,2026-07-17,P010,Vacuum Cleaner,Home Appliances,1,4200000,0.2,Credit Card,Nha Trang,Completed,3360000.0
ORD000264,CUS01122,2026-08-07,P014,Yoga Mat,Sports,2,400000,0.0,Banking,Thu Dau Mot,Completed,800000.0
ORD000265,CUS00421,2026-07-16,P011,Python Programming Book,Books,1,300000,0.15,Credit Card,Ho Chi Minh,Completed,255000.0
ORD000266,CUS00936,2026-06-18,P007,Nike Sneakers,Fashion,1,2500000,0.05,Cash,Ha Noi,Pending,2375000.0
ORD000267,CUS00447,2026-06-02,P012,Data Engineering Book,Books,1,450000,0.2,Banking,Hue,Cancelled,360000.0
ORD000269,CUS00767,2026-08-13,P007,Nike Sneakers,Fashion,1,2500000,0.1,Credit Card,Hai Phong,Completed,2250000.0
ORD000270,CUS00273,2026-06-12,P009,Air Fryer,Home Appliances,1,2800000,0.15,Credit Card,Ho Chi Minh,Returned,2380000.0
ORD000271,CUS00008,2026-07-10,P014,Yoga Mat,Sports,1,400000,0.2,Credit Card,Da Nang,Pending,320000.0
ORD000272,CUS00944,2026-04-09,P004,Sony Headphones,Electronics,1,3500000,0.2,Cash,Ho Chi Minh,Completed,2800000.0
ORD000273,CUS01569,2026-08-29,P010,Vacuum Cleaner,Home Appliances,1,4200000,0.0,Banking,Da Nang,Completed,4200000.0
ORD000274,CUS01441,2026-08-08,P011,Python Programming Book,Books,2,300000,0.1,Credit Card,Da Nang,Completed,540000.0
ORD000275,CUS00116,2026-02-10,P013,Lipstick,Beauty,1,450000,0.2,Credit Card,Da Nang,Completed,360000.0
ORD000277,CUS01943,2026-06-24,P009,Air Fryer,Home Appliances,4,2800000,0.2,Cash,Da Nang,Completed,8960000.0
ORD000278,CUS01929,2026-06-13,P006,Women Dress,Fashion,3,650000,0.05,Cash,Ha Noi,Completed,1852500.0
ORD000279,CUS01546,2026-06-08,P003,Samsung Galaxy S24,Electronics,3,18000000,0.05,E-Wallet,Ho Chi Minh,Completed,51300000.0
ORD000280,CUS01152,2026-05-14,P001,Laptop ASUS,Electronics,2,25000000,0.0,Credit Card,Ho Chi Minh,Completed,50000000.0
ORD000281,CUS01889,2026-05-12,P002,iPhone 15,Electronics,1,22000000,0.2,E-Wallet,Ho Chi Minh,Completed,17600000.0
ORD000282,CUS01235,2026-01-03,P010,Vacuum Cleaner,Home Appliances,1,4200000,0.15,Cash,Da Nang,Completed,3570000.0
ORD000283,CUS01858,2026-04-30,P014,Yoga Mat,Sports,1,400000,0.0,E-Wallet,Ho Chi Minh,Returned,400000.0
ORD000284,CUS01873,2026-03-20,P008,Rice Cooker,Home Appliances,2,1500000,0.1,E-Wallet,Da Nang,Completed,2700000.0
ORD000285,CUS00955,2026-06-12,P007,Nike Sneakers,Fashion,1,2500000,0.05,Credit Card,Ha Noi,Completed,2375000.0
ORD000286,CUS00962,2026-07-11,P012,Data Engineering Book,Books,4,450000,0.05,Banking,Ho Chi Minh,Cancelled,1710000.0
ORD000287,CUS00299,2026-01-18,P012,Data Engineering Book,Books,4,450000,0.15,Cash,Ho Chi Minh,Completed,1530000.0
ORD000288,CUS00778,2026-06-08,P004,Sony Headphones,Electronics,1,3500000,0.2,E-Wallet,Ha Noi,Completed,2800000.0
ORD000289,CUS01980,2026-07-24,P008,Rice Cooker,Home Appliances,1,1500000,0.0,Cash,Ha Noi,Completed,1500000.0
ORD000290,CUS01001,2026-03-29,P009,Air Fryer,Home Appliances,2,2800000,0.2,E-Wallet,Da Nang,Pending,4480000.0
ORD000291,CUS01936,2026-07-02,P002,iPhone 15,Electronics,3,22000000,0.1,Banking,Can Tho,Completed,59400000.0
ORD000292,CUS00019,2026-03-15,P003,Samsung Galaxy S24,Electronics,1,18000000,0.15,Cash,Vung Tau,Cancelled,15300000.0
ORD000293,CUS01000,2026-01-18,P011,Python Programming Book,Books,2,300000,0.0,Banking,Bien Hoa,Completed,600000.0
ORD000294,CUS00036,2026-05-23,P005,Men T-Shirt,Fashion,2,250000,0.0,Banking,Ho Chi Minh,Completed,500000.0
ORD000295,CUS01270,2026-05-27,P004,Sony Headphones,Electronics,1,3500000,0.1,Banking,Vung Tau,Completed,3150000.0
ORD000296,CUS01428,2026-03-22,P004,Sony Headphones,Electronics,3,3500000,0.0,Cash,Thu Dau Mot,Completed,10500000.0
ORD000297,CUS00831,2026-04-18,P002,iPhone 15,Electronics,1,22000000,0.2,Banking,Ho Chi Minh,Completed,17600000.0
ORD000298,CUS01321,2026-07-19,P007,Nike Sneakers,Fashion,5,2500000,0.0,E-Wallet,Nha Trang,Completed,12500000.0
ORD000299,CUS01778,2026-07-19,P015,Badminton Racket,Sports,1,900000,0.0,E-Wallet,Hai Phong,Completed,900000.0
ORD000300,CUS01155,2026-06-06,P009,Air Fryer,Home Appliances,4,2800000,0.05,Banking,Ho Chi Minh,Completed,10640000.0
ORD000301,CUS01460,2026-07-30,P014,Yoga Mat,Sports,1,400000,0.0,Credit Card,Da Nang,Pending,400000.0
ORD000302,CUS01837,2026-06-13,P011,Python Programming Book,Books,3,300000,0.0,Cash,Hai Phong,Completed,900000.0
ORD000303,CUS01996,2026-04-04,P012,Data Engineering Book,Books,1,450000,0.0,Banking,Bien Hoa,Returned,450000.0
ORD000304,CUS01985,2026-07-01,P007,Nike Sneakers,Fashion,2,2500000,0.1,Credit Card,Ha Noi,Cancelled,4500000.0
ORD000305,CUS00381,2026-07-22,P007,Nike Sneakers,Fashion,1,2500000,0.15,Banking,Ho Chi Minh,Completed,2125000.0
ORD000306,CUS00316,2026-04-26,P005,Men T-Shirt,Fashion,2,250000,0.2,Credit Card,Ha Noi,Completed,400000.0
ORD000307,CUS00911,2026-04-09,P005,Men T-Shirt,Fashion,1,250000,0.0,Banking,Ha Noi,Completed,250000.0
ORD000308,CUS00212,2026-01-12,P007,Nike Sneakers,Fashion,2,2500000,0.15,Credit Card,Ha Noi,Completed,4250000.0
ORD000309,CUS00848,2026-04-03,P005,Men T-Shirt,Fashion,2,250000,0.15,E-Wallet,Hue,Completed,425000.0
ORD000310,CUS01404,2026-04-05,P003,Samsung Galaxy S24,Electronics,1,18000000,0.05,Credit Card,Ho Chi Minh,Completed,17100000.0
ORD000311,CUS00614,2026-05-03,P007,Nike Sneakers,Fashion,1,2500000,0.0,Cash,Ha Noi,Completed,2500000.0
ORD000312,CUS00220,2026-02-01,P008,Rice Cooker,Home Appliances,4,1500000,0.05,E-Wallet,Ha Noi,Cancelled,5700000.0
ORD000313,CUS00686,2026-05-27,P008,Rice Cooker,Home Appliances,3,1500000,0.15,Banking,Ha Noi,Cancelled,3825000.0
ORD000314,CUS00982,2026-04-13,P004,Sony Headphones,Electronics,5,3500000,0.05,Cash,Can Tho,Returned,16625000.0
ORD000315,CUS00497,2026-04-09,P013,Lipstick,Beauty,3,450000,0.1,Credit Card,Vung Tau,Completed,1215000.0
ORD000316,CUS00369,2026-07-18,P009,Air Fryer,Home Appliances,1,2800000,0.2,Credit Card,Hai Phong,Completed,2240000.0
ORD000317,CUS01703,2026-07-27,P005,Men T-Shirt,Fashion,3,250000,0.1,Cash,Ho Chi Minh,Completed,675000.0
ORD000318,CUS01349,2026-02-14,P005,Men T-Shirt,Fashion,3,250000,0.0,Credit Card,Da Nang,Completed,750000.0
ORD000319,CUS01038,2026-08-28,P009,Air Fryer,Home Appliances,2,2800000,0.15,Banking,Vung Tau,Completed,4760000.0
ORD000320,CUS01100,2026-06-30,P013,Lipstick,Beauty,1,450000,0.0,Cash,Ha Noi,Completed,450000.0
ORD000321,CUS01154,2026-08-22,P001,Laptop ASUS,Electronics,2,25000000,0.05,E-Wallet,Ha Noi,Completed,47500000.0
ORD000322,CUS00455,2026-05-17,P005,Men T-Shirt,Fashion,2,250000,0.2,Credit Card,Ha Noi,Completed,400000.0
ORD000323,CUS01392,2026-06-17,P013,Lipstick,Beauty,1,450000,0.0,Credit Card,Ho Chi Minh,Cancelled,450000.0
ORD000324,CUS00238,2026-08-24,P002,iPhone 15,Electronics,1,22000000,0.05,Banking,Bien Hoa,Completed,20900000.0
ORD000325,CUS00976,2026-02-24,P006,Women Dress,Fashion,2,650000,0.05,Banking,Ho Chi Minh,Completed,1235000.0
ORD000326,CUS01740,2026-04-04,P001,Laptop ASUS,Electronics,2,25000000,0.0,E-Wallet,Bien Hoa,Completed,50000000.0
ORD000327,CUS00328,2026-04-14,P009,Air Fryer,Home Appliances,5,2800000,0.0,Cash,Can Tho,Completed,14000000.0
ORD000328,CUS00886,2026-04-24,P011,Python Programming Book,Books,2,300000,0.0,Credit Card,Ha Noi,Completed,600000.0
ORD000329,CUS00422,2026-03-23,P004,Sony Headphones,Electronics,3,3500000,0.0,Credit Card,Bien Hoa,Completed,10500000.0
ORD000330,CUS00668,2026-03-04,P006,Women Dress,Fashion,1,650000,0.1,Credit Card,Can Tho,Completed,585000.0
ORD000331,CUS00804,2026-06-12,P010,Vacuum Cleaner,Home Appliances,1,4200000,0.1,Cash,Thu Dau Mot,Completed,3780000.0
ORD000332,CUS01882,2026-06-03,P005,Men T-Shirt,Fashion,2,250000,0.05,Banking,Ha Noi,Completed,475000.0
ORD000333,CUS00290,2026-05-14,P012,Data Engineering Book,Books,2,450000,0.15,Credit Card,Ho Chi Minh,Completed,765000.0
ORD000334,CUS01883,2026-06-06,P012,Data Engineering Book,Books,2,450000,0.1,Banking,Ho Chi Minh,Pending,810000.0
ORD000335,CUS00110,2026-08-31,P010,Vacuum Cleaner,Home Appliances,1,4200000,0.0,Banking,Ha Noi,Completed,4200000.0
ORD000336,CUS01014,2026-05-16,P011,Python Programming Book,Books,1,300000,0.1,Credit Card,Ho Chi Minh,Completed,270000.0
ORD000337,CUS00452,2026-03-09,P013,Lipstick,Beauty,1,450000,0.05,Banking,Ha Noi,Completed,427500.0
ORD000338,CUS01015,2026-06-04,P013,Lipstick,Beauty,2,450000,0.05,Cash,Thu Dau Mot,Completed,855000.0
ORD000339,CUS01550,2026-01-24,P014,Yoga Mat,Sports,1,400000,0.0,E-Wallet,Ho Chi Minh,Pending,400000.0
ORD000340,CUS00507,2026-03-02,P013,Lipstick,Beauty,1,450000,0.05,E-Wallet,Ho Chi Minh,Cancelled,427500.0
ORD000341,CUS01589,2026-07-07,P002,iPhone 15,Electronics,3,22000000,0.15,Cash,Thu Dau Mot,Completed,56100000.0
ORD000342,CUS00340,2026-06-26,P007,Nike Sneakers,Fashion,1,2500000,0.0,E-Wallet,Da Nang,Completed,2500000.0
ORD000343,CUS01104,2026-02-23,P010,Vacuum Cleaner,Home Appliances,1,4200000,0.15,Banking,Thu Dau Mot,Returned,3570000.0
ORD000344,CUS01670,2026-02-25,P011,Python Programming Book,Books,3,300000,0.0,E-Wallet,Thu Dau Mot,Completed,900000.0
ORD000345,CUS00272,2026-03-23,P014,Yoga Mat,Sports,1,400000,0.0,Cash,Hai Phong,Completed,400000.0
ORD000346,CUS01296,2026-03-14,P010,Vacuum Cleaner,Home Appliances,1,4200000,0.0,Cash,Nha Trang,Completed,4200000.0
ORD000347,CUS01536,2026-03-30,P009,Air Fryer,Home Appliances,4,2800000,0.1,E-Wallet,Ha Noi,Completed,10080000.0
ORD000348,CUS01735,2026-07-24,P013,Lipstick,Beauty,5,450000,0.2,Cash,Ha Noi,Completed,1800000.0
ORD000349,CUS00815,2026-03-14,P009,Air Fryer,Home Appliances,3,2800000,0.1,Banking,Thu Dau Mot,Completed,7560000.0
ORD000350,CUS00268,2026-06-16,P010,Vacuum Cleaner,Home Appliances,3,4200000,0.2,Cash,Ho Chi Minh,Completed,10080000.0
ORD000351,CUS00942,2026-01-30,P014,Yoga Mat,Sports,3,400000,0.1,Credit Card,Hue,Completed,1080000.0
ORD000352,CUS01863,2026-02-21,P012,Data Engineering Book,Books,1,450000,0.05,Banking,Ha Noi,Completed,427500.0
ORD000353,CUS01851,2026-06-02,P011,Python Programming Book,Books,1,300000,0.05,Cash,Bien Hoa,Completed,285000.0
ORD000354,CUS01442,2026-02-07,P002,iPhone 15,Electronics,1,22000000,0.0,Credit Card,Da Nang,Completed,22000000.0
ORD000355,CUS01425,2026-04-04,P001,Laptop ASUS,Electronics,5,25000000,0.1,Cash,Ha Noi,Completed,112500000.0
ORD000356,CUS01497,2026-07-04,P002,iPhone 15,Electronics,1,22000000,0.05,Banking,Bien Hoa,Completed,20900000.0
ORD000357,CUS01314,2026-08-05,P003,Samsung Galaxy S24,Electronics,1,18000000,0.15,Banking,Can Tho,Completed,15300000.0
ORD000358,CUS00437,2026-06-05,P012,Data Engineering Book,Books,4,450000,0.15,Cash,Thu Dau Mot,Completed,1530000.0
ORD000359,CUS00287,2026-07-19,P002,iPhone 15,Electronics,2,22000000,0.05,E-Wallet,Ha Noi,Completed,41800000.0
ORD000360,CUS01321,2026-01-18,P005,Men T-Shirt,Fashion,2,250000,0.2,Cash,Bien Hoa,Completed,400000.0
ORD000361,CUS01735,2026-06-10,P014,Yoga Mat,Sports,1,400000,0.15,Credit Card,Bien Hoa,Completed,340000.0
ORD000362,CUS01606,2026-08-31,P001,Laptop ASUS,Electronics,1,25000000,0.1,Banking,Ha Noi,Completed,22500000.0
ORD000363,CUS01821,2026-08-12,P009,Air Fryer,Home Appliances,4,2800000,0.0,Credit Card,Thu Dau Mot,Completed,11200000.0
ORD000364,CUS01399,2026-02-16,P009,Air Fryer,Home Appliances,5,2800000,0.0,Banking,Ho Chi Minh,Completed,14000000.0
ORD000365,CUS01890,2026-01-26,P001,Laptop ASUS,Electronics,1,25000000,0.05,Cash,Da Nang,Completed,23750000.0
ORD000366,CUS00824,2026-01-18,P012,Data Engineering Book,Books,2,450000,0.0,Banking,Ha Noi,Completed,900000.0
ORD000367,CUS01996,2026-07-18,P004,Sony Headphones,Electronics,1,3500000,0.15,Cash,Thu Dau Mot,Completed,2975000.0
ORD000368,CUS00636,2026-07-24,P002,iPhone 15,Electronics,5,22000000,0.0,Banking,Ho Chi Minh,Completed,110000000.0
ORD000369,CUS01254,2026-06-10,P008,Rice Cooker,Home Appliances,2,1500000,0.2,Cash,Ho Chi Minh,Completed,2400000.0
ORD000370,CUS00024,2026-02-12,P012,Data Engineering Book,Books,2,450000,0.2,Banking,Ha Noi,Completed,720000.0
ORD000371,CUS00551,2026-07-04,P014,Yoga Mat,Sports,3,400000,0.0,Banking,Ha Noi,Completed,1200000.0
ORD000372,CUS01459,2026-08-21,P005,Men T-Shirt,Fashion,1,250000,0.1,Credit Card,Ho Chi Minh,Pending,225000.0
ORD000373,CUS00754,2026-02-25,P003,Samsung Galaxy S24,Electronics,1,18000000,0.15,Cash,Ho Chi Minh,Completed,15300000.0
ORD000374,CUS00091,2026-08-01,P001,Laptop ASUS,Electronics,1,25000000,0.1,Credit Card,Nha Trang,Completed,22500000.0
ORD000375,CUS00073,2026-06-30,P014,Yoga Mat,Sports,2,400000,0.2,Credit Card,Ha Noi,Completed,640000.0
ORD000376,CUS00656,2026-03-03,P012,Data Engineering Book,Books,2,450000,0.0,Credit Card,Nha Trang,Completed,900000.0
ORD000377,CUS01057,2026-08-31,P013,Lipstick,Beauty,1,450000,0.1,E-Wallet,Bien Hoa,Completed,405000.0
ORD000378,CUS01133,2026-05-12,P002,iPhone 15,Electronics,1,22000000,0.15,Cash,Bien Hoa,Completed,18700000.0
ORD000379,CUS01212,2026-08-25,P006,Women Dress,Fashion,3,650000,0.2,E-Wallet,Bien Hoa,Completed,1560000.0
ORD000380,CUS01910,2026-05-08,P001,Laptop ASUS,Electronics,2,25000000,0.2,E-Wallet,Thu Dau Mot,Returned,40000000.0
ORD000382,CUS01969,2026-01-05,P008,Rice Cooker,Home Appliances,2,1500000,0.0,Banking,Ho Chi Minh,Pending,3000000.0
ORD000383,CUS01436,2026-08-15,P007,Nike Sneakers,Fashion,5,2500000,0.0,Credit Card,Da Nang,Completed,12500000.0
ORD000384,CUS00154,2026-06-02,P007,Nike Sneakers,Fashion,1,2500000,0.0,Banking,Ho Chi Minh,Completed,2500000.0
ORD000385,CUS00805,2026-07-24,P013,Lipstick,Beauty,1,450000,0.1,Banking,Ho Chi Minh,Completed,405000.0
ORD000386,CUS01578,2026-06-05,P013,Lipstick,Beauty,1,450000,0.1,Credit Card,Ha Noi,Completed,405000.0
ORD000387,CUS00426,2026-05-15,P013,Lipstick,Beauty,1,450000,0.0,Banking,Thu Dau Mot,Completed,450000.0
ORD000388,CUS01428,2026-06-07,P012,Data Engineering Book,Books,3,450000,0.05,Banking,Hai Phong,Returned,1282500.0
ORD000389,CUS01052,2026-01-10,P007,Nike Sneakers,Fashion,1,2500000,0.0,Banking,Ha Noi,Completed,2500000.0
ORD000390,CUS01127,2026-03-15,P012,Data Engineering Book,Books,1,450000,0.0,Banking,Ho Chi Minh,Completed,450000.0
ORD000391,CUS00268,2026-03-13,P004,Sony Headphones,Electronics,1,3500000,0.2,E-Wallet,Ho Chi Minh,Completed,2800000.0
ORD000392,CUS01665,2026-01-03,P015,Badminton Racket,Sports,1,900000,0.2,Credit Card,Ho Chi Minh,Cancelled,720000.0
ORD000393,CUS01657,2026-04-02,P014,Yoga Mat,Sports,4,400000,0.0,Banking,Da Nang,Pending,1600000.0
ORD000394,CUS01017,2026-01-22,P007,Nike Sneakers,Fashion,1,2500000,0.05,Banking,Ho Chi Minh,Completed,2375000.0
ORD000396,CUS00180,2026-03-05,P001,Laptop ASUS,Electronics,1,25000000,0.2,E-Wallet,Da Nang,Completed,20000000.0
ORD000398,CUS01029,2026-04-09,P010,Vacuum Cleaner,Home Appliances,1,4200000,0.05,Credit Card,Ho Chi Minh,Pending,3990000.0
ORD000400,CUS00494,2026-03-27,P011,Python Programming Book,Books,3,300000,0.2,Banking,Hue,Completed,720000.0
ORD000401,CUS01634,2026-04-30,P014,Yoga Mat,Sports,3,400000,0.0,Banking,Da Nang,Pending,1200000.0
ORD000402,CUS00735,2026-08-01,P012,Data Engineering Book,Books,2,450000,0.05,E-Wallet,Da Nang,Completed,855000.0
ORD000403,CUS01714,2026-08-29,P004,Sony Headphones,Electronics,5,3500000,0.15,Banking,Ha Noi,Completed,14875000.0
ORD000404,CUS01233,2026-03-17,P004,Sony Headphones,Electronics,1,3500000,0.05,E-Wallet,Ho Chi Minh,Completed,3325000.0
ORD000405,CUS00364,2026-08-28,P012,Data Engineering Book,Books,3,450000,0.0,Banking,Da Nang,Cancelled,1350000.0
ORD000406,CUS00228,2026-08-28,P013,Lipstick,Beauty,1,450000,0.0,Credit Card,Vung Tau,Completed,450000.0
ORD000407,CUS00690,2026-04-05,P002,iPhone 15,Electronics,5,22000000,0.2,E-Wallet,Bien Hoa,Returned,88000000.0
ORD000408,CUS00650,2026-02-18,P011,Python Programming Book,Books,2,300000,0.15,Cash,Ho Chi Minh,Completed,510000.0
ORD000409,CUS00775,2026-04-23,P003,Samsung Galaxy S24,Electronics,1,18000000,0.0,Cash,Vung Tau,Cancelled,18000000.0
ORD000410,CUS01743,2026-08-31,P007,Nike Sneakers,Fashion,2,2500000,0.0,Cash,Nha Trang,Returned,5000000.0
ORD000411,CUS01310,2026-06-30,P004,Sony Headphones,Electronics,1,3500000,0.05,Cash,Ho Chi Minh,Returned,3325000.0
ORD000412,CUS01303,2026-08-03,P003,Samsung Galaxy S24,Electronics,3,18000000,0.2,Cash,Nha Trang,Completed,43200000.0
ORD000413,CUS00430,2026-03-03,P005,Men T-Shirt,Fashion,1,250000,0.0,Cash,Ho Chi Minh,Completed,250000.0
ORD000414,CUS01985,2026-02-14,P007,Nike Sneakers,Fashion,1,2500000,0.1,Credit Card,Ha Noi,Pending,2250000.0
ORD000415,CUS01770,2026-06-25,P013,Lipstick,Beauty,2,450000,0.0,Credit Card,Bien Hoa,Completed,900000.0
ORD000416,CUS00653,2026-03-04,P001,Laptop ASUS,Electronics,1,25000000,0.0,E-Wallet,Ho Chi Minh,Completed,25000000.0
ORD000417,CUS00191,2026-04-20,P015,Badminton Racket,Sports,4,900000,0.2,Banking,Vung Tau,Completed,2880000.0
ORD000418,CUS00890,2026-02-04,P015,Badminton Racket,Sports,1,900000,0.0,Credit Card,Da Nang,Cancelled,900000.0
ORD000419,CUS00544,2026-06-10,P009,Air Fryer,Home Appliances,1,2800000,0.0,Credit Card,Da Nang,Completed,2800000.0
ORD000420,CUS00739,2026-01-03,P001,Laptop ASUS,Electronics,1,25000000,0.2,Cash,Ha Noi,Completed,20000000.0
ORD000421,CUS00350,2026-06-03,P004,Sony Headphones,Electronics,1,3500000,0.0,Banking,Ha Noi,Completed,3500000.0
ORD000422,CUS00543,2026-02-18,P011,Python Programming Book,Books,1,300000,0.05,E-Wallet,Ha Noi,Completed,285000.0
ORD000423,CUS00901,2026-05-08,P005,Men T-Shirt,Fashion,3,250000,0.15,Banking,Bien Hoa,Completed,637500.0
ORD000424,CUS01369,2026-04-18,P002,iPhone 15,Electronics,1,22000000,0.15,Banking,Ho Chi Minh,Completed,18700000.0
ORD000425,CUS00858,2026-08-22,P009,Air Fryer,Home Appliances,3,2800000,0.1,Credit Card,Ho Chi Minh,Completed,7560000.0
